Gene,Protein Length,Molecular Weight,Isoelectric Point,Hydrophobicity
bcsF,63,7363.855799999999,11.255615806579591,53.96825396825397
bcsG,559,62031.19929999999,6.109873390197753,51.878354203935594
ldrD,35,3916.6785,8.365627098083497,65.71428571428571
yhjV,423,47256.945100000004,9.262769126892088,61.22931442080378
dppF,334,37560.017900000006,9.028297615051269,44.91017964071856
dppD,327,35843.973099999996,6.152957344055174,49.235474006116206
dppC,300,32308.0877,6.277718925476075,63.66666666666667
dppB,339,37496.5293,8.76146297454834,59.882005899705014
dppA,535,60292.9567,6.210705757141112,47.10280373831775
eptB,563,63803.636,8.825931358337403,49.733570159857905
yhjX,402,42950.3091,9.283914756774902,56.71641791044776
yhjY,232,25950.4212,4.492349433898925,44.396551724137936
tag,187,21099.8731,6.200815773010253,43.85026737967914
yiaC,146,17103.6306,6.406800270080566,54.794520547945204
bisC,777,85831.6205,5.582691764831543,46.58944658944659
yiaD,219,22196.9672,9.809718894958493,43.37899543378995
ghrB,324,35395.099200000004,5.500218391418456,49.691358024691354
yiaF,236,25662.795,6.078782463073729,48.728813559322035
yiaG,96,11032.7505,7.880180168151855,41.66666666666667
cspA,70,7403.1874,5.578087806701659,40.0
ysaE,23,2605.1157,11.999967765808105,52.17391304347826
hokA,50,5998.2152,7.720462989807129,56.00000000000001
insJ,173,19724.8105,10.023947334289552,46.82080924855491
insK,283,33445.0166,9.625984001159669,43.46289752650176
glyS,689,76812.0045,5.290994071960449,49.34687953555878
glyQ,303,34773.975,4.894655799865721,47.194719471947195
ysaB,99,11336.097099999999,8.519448661804201,48.484848484848484
wecH,331,37569.3984,9.531279945373537,60.12084592145015
yiaA,145,16122.5416,5.10126552581787,55.86206896551724
yiaB,113,12555.032599999999,9.12396869659424,61.94690265486725
xylB,484,52617.644199999995,5.493909263610839,50.6198347107438
xylA,440,49741.4142,5.74672908782959,45.22727272727273
xylF,330,35733.6006,5.448779106140137,46.666666666666664
xylG,513,56469.7561,5.800498771667479,44.44444444444444
xylH,393,41030.369399999996,10.311025047302241,58.524173027989825
xylR,392,44868.6318,6.140395927429199,47.19387755102041
bax,274,30867.2817,10.401280784606932,42.700729927007295
baxL,8,951.0530000000001,4.369065666198731,25.0
malS,676,75711.7413,5.339307212829589,44.82248520710059
avtA,417,46710.69499999999,5.64953441619873,50.11990407673861
ysaA,157,17459.2025,7.82634906768799,40.12738853503185
plaR,282,31066.3047,6.415610313415528,46.09929078014184
yiaK,332,36572.3266,5.191298484802245,46.3855421686747
yiaL,155,17548.934800000003,5.328791999816894,49.67741935483871
yiaM,157,17515.656,8.52086696624756,60.509554140127385
yiaN,425,45367.632,7.700171470642091,67.52941176470588
yiaO,328,35969.6455,6.612841606140138,46.95121951219512
lyxK,498,55154.22839999999,5.67892017364502,46.3855421686747
sgbH,220,23444.486,5.3453889846801745,49.54545454545455
sgbU,286,32422.7571,5.534094429016112,48.25174825174825
sgbE,231,25560.5675,5.581611824035644,49.35064935064935
yiaT,246,27413.2045,4.539639472961426,49.1869918699187
yiaU,324,37274.014,5.569050407409667,46.913580246913575
yiaV,378,41770.6379,9.08270893096924,51.85185185185185
yiaW,107,12408.4332,7.020149803161621,59.813084112149525
aldB,512,56305.6913,5.438945960998535,48.4375
yiaY,383,40350.92599999999,5.196584510803221,51.174934725848566
selB,614,68866.613,6.107258796691894,46.579804560260584
selA,463,50606.6002,6.045759010314941,48.38012958963283
yibF,202,22544.7893,5.101095008850096,51.48514851485149
rhsA,1377,156318.82749999998,6.313698005676271,40.2323892519971
yibA,280,31873.250699999997,8.651093101501466,42.142857142857146
yibG,153,18078.5461,9.347867393493651,42.48366013071895
yibV,111,12322.2264,9.177219581604007,46.846846846846844
yibH,378,41987.7766,7.071077537536621,51.587301587301596
yibI,120,13865.9092,6.352291679382325,58.333333333333336
mtlA,637,67971.47529999999,6.047123146057129,51.80533751962323
mtlD,382,41138.5077,5.356927299499512,48.952879581151834
mtlR,195,21989.8847,4.70737133026123,49.23076923076923
yibT,69,7995.198399999999,9.394993782043457,52.17391304347826
yibL,120,13695.8613,9.485249519348145,41.66666666666667
lldP,551,59167.439600000005,8.944230842590333,62.794918330308526
lldR,258,29165.8791,6.417372322082519,46.12403100775194
lldD,396,42727.7068,6.332511711120605,52.52525252525253
trmL,157,17726.0435,6.1950181961059565,51.59235668789809
cysE,273,29316.3044,6.050135612487793,49.45054945054945
gpsA,339,36361.1934,6.08526210784912,47.49262536873156
secB,155,17277.1748,4.264709281921387,45.806451612903224
grxC,83,9137.3986,6.706966972351075,43.373493975903614
yibN,143,15596.062499999998,9.371978569030762,48.25174825174825
gpmM,514,56193.2416,5.141223335266112,48.44357976653696
envC,419,46594.0796,9.90964488983154,40.09546539379475
yibQ,319,35334.2757,9.625597190856933,50.470219435736674
waaH,344,40523.8978,9.36024532318115,45.348837209302324
tdh,341,37238.6448,5.9432783126831055,47.80058651026393
kbl,398,43116.5547,5.640383338928221,47.48743718592965
htrL,285,33457.582500000004,9.66427822113037,47.01754385964912
rfaD,310,34892.732099999994,4.800473594665529,46.45161290322581
waaF,348,39041.6864,7.148037528991699,51.724137931034484
waaC,319,35543.334299999995,9.02410717010498,49.843260188087775
waaL,419,46877.078499999996,9.590204048156735,57.279236276849645
yibX,80,8725.096800000001,6.315573692321778,52.5
yibX,80,8725.096800000001,6.315573692321778,52.5
yibY,36,4026.9417000000003,11.097023582458494,63.888888888888886
waaU,357,41728.925500000005,8.767523002624515,45.938375350140056
waaZ,283,32919.699400000005,9.246458625793458,44.87632508833922
waaY,232,27460.6145,9.685617256164551,43.103448275862064
waaJ,338,39007.7949,8.93281993865967,49.70414201183432
waaO,339,39422.7038,7.667830085754395,49.852507374631266
waaB,359,40825.441699999996,6.317108345031738,46.239554317548745
waaS,311,36730.015499999994,8.900198936462402,44.05144694533762
waaP,265,30871.9654,9.938978004455567,46.0377358490566
waaG,374,42283.6126,7.21664218902588,47.860962566844925
waaQ,344,38730.219,6.8286024093627935,48.54651162790697
waaA,425,47290.470499999996,9.797018623352049,53.17647058823529
coaD,159,17836.4355,6.48984203338623,52.20125786163522
mutM,269,30289.704500000003,8.679007911682131,46.09665427509294
rpmG,55,6371.5031,10.248297309875486,38.18181818181819
rpmB,78,9006.382999999998,11.421235084533691,38.46153846153847
yicR,222,25311.098899999997,8.557227134704593,45.94594594594595
dfp,406,43437.6443,7.056469917297362,52.463054187192114
dut,152,16286.478799999997,5.030842018127441,48.026315789473685
slmA,198,22836.074399999998,8.783124351501463,43.93939393939394
pyrE,213,23566.706100000003,5.333395957946778,48.35680751173709
rph,228,24424.6105,5.370398139953613,43.42105263157895
yicC,287,33174.5364,5.09973087310791,44.94773519163763
dinD,274,31077.777800000003,8.36665859222412,39.05109489051095
yicG,205,22048.1475,9.2992582321167,63.41463414634146
ligB,560,63178.60429999999,9.114040565490722,47.14285714285714
gmk,207,23592.4243,6.066448402404785,44.927536231884055
rpoZ,91,10236.4514,4.870158195495605,42.857142857142854
spoT,702,79323.49759999999,8.889755058288575,45.86894586894587
trmH,229,25342.814599999998,6.706398582458497,48.47161572052402
recG,693,76429.4778,6.778470420837402,48.917748917748916
gltS,401,42424.6348,8.645613288879396,62.094763092269325
xanP,463,48867.4837,6.902947807312012,58.747300215982726
yicH,569,62271.6488,5.672895240783691,46.04569420035149
yicI,772,88078.3269,5.522442436218261,45.59585492227979
yicJ,460,50947.878399999994,8.71201572418213,57.173913043478265
setC,394,43492.888999999996,8.584303855895996,60.659898477157356
yicL,307,33112.0853,10.21909313201904,57.32899022801303
yicU,19,2182.5662,10.446408653259276,42.10526315789473
nlpA,272,29423.214500000002,5.765997505187988,46.69117647058824
yicS,97,11069.6112,5.069492530822752,46.391752577319586
nepI,396,41841.5371,9.587689781188963,60.60606060606061
yicN,150,17218.8109,6.506666374206542,54.0
adeQ,444,46933.0927,5.703758811950684,57.88288288288288
adeD,588,63738.6276,5.234439277648924,47.7891156462585
uhpT,463,50605.988900000004,8.92527713775635,55.291576673866096
uhpC,439,48256.094900000004,8.95557727813721,60.36446469248291
uhpB,500,56305.2101,8.193367576599119,52.6
uhpA,196,20889.081700000002,5.724959754943849,49.48979591836735
ilvN,96,11105.6394,5.69006061553955,43.75
ilvB,562,60439.91,5.302248191833496,51.245551601423486
ivbL,32,3205.875,11.000256538391113,68.75
tisB,29,3222.0613999999996,8.18930606842041,75.86206896551724
ysdE,24,2827.2486,10.295036888122556,33.33333333333333
emrD,394,42215.2788,9.625274848937988,60.40609137055838
yidF,165,19187.7333,5.842673301696778,46.06060606060606
yidG,120,13768.1503,10.472905158996582,58.333333333333336
yidH,115,12779.192,8.886467170715335,62.60869565217392
yidI,149,15728.6547,9.06323947906494,54.36241610738255
yidJ,497,57294.743700000006,5.2011316299438475,45.87525150905433
yidK,571,62084.204600000005,9.350961875915527,60.24518388791593
yidL,297,33957.5744,6.791941261291503,47.81144781144781
glvB,161,17626.0405,5.919462776184082,45.962732919254655
glvC,368,39691.65839999999,6.150285911560058,60.597826086956516
yidP,238,27327.500699999997,9.489439964294434,48.319327731092436
yidE,553,58938.2361,8.351959800720216,56.23869801084991
ibpB,142,16093.001800000002,5.189138603210448,45.07042253521127
ibpA,137,15773.5032,5.573540687561034,45.98540145985402
yidQ,110,11825.5035,5.686366081237793,46.36363636363636
yidR,415,46186.0476,5.81686840057373,44.81927710843374
cbrA,354,40141.9616,9.524317359924318,47.175141242937855
dgoT,430,47076.1471,9.426518821716307,59.06976744186046
dgoD,382,42522.3821,5.255810737609862,51.047120418848166
dgoA,205,21390.3435,4.9907136917114245,55.1219512195122
dgoK,292,31373.211699999996,5.606336784362793,47.94520547945205
dgoR,229,26079.315000000002,5.467820167541503,47.59825327510917
yidX,218,24169.3395,8.599196052551271,47.706422018348626
yidA,270,29720.7892,5.10751781463623,51.48148148148148
yidB,132,13786.4029,4.368156242370605,43.18181818181818
gyrB,804,89948.8326,5.7236524581909185,42.78606965174129
recF,357,40513.5654,6.779038810729981,42.296918767507
dnaN,366,40586.1554,5.249785804748535,47.540983606557376
dnaA,467,52518.0983,8.776290702819825,46.466809421841546
ysdD,26,3111.4957,10.90323162078857,34.61538461538461
rpmH,46,5380.33,11.999967765808105,34.78260869565217
rnpA,119,13756.963499999998,11.814556694030763,44.537815126050425
yidD,85,9380.9527,9.916543006896973,50.588235294117645
yidC,548,61525.1847,7.7003988265991214,50.912408759124084
mnmE,454,49230.2561,4.891529655456543,47.136563876651984
tnaC,24,2894.3758,7.998479652404785,45.83333333333333
tnaA,471,52772.8594,5.875810432434082,47.983014861995755
tnaB,415,45210.0993,9.155622673034667,59.518072289156635
mdtL,391,41489.2594,9.125838279724121,61.63682864450127
yidZ,319,36881.3846,7.1219484329223635,50.78369905956113
yieE,249,27646.3386,7.183505058288575,45.38152610441767
yieF,188,20375.326,5.00645809173584,50.53191489361703
adeP,445,46865.2077,8.43293209075928,58.651685393258425
yieH,221,24664.0568,5.1157026290893555,50.2262443438914
cbrB,155,16683.014300000003,8.425711631774902,60.0
cbrC,195,22484.7743,4.44960651397705,39.48717948717949
yieK,240,26278.8538,5.600255012512206,47.91666666666667
yieL,389,42754.2695,5.91196002960205,50.6426735218509
bglH,538,60656.4241,5.222559928894042,42.00743494423792
bglB,470,53160.6585,5.467820167541503,47.23404255319149
bglF,625,66482.1531,5.717400169372559,56.00000000000001
bglG,278,32096.7677,6.402139472961426,46.043165467625904
phoU,241,27417.1901,5.1362215042114245,42.738589211618255
pstB,257,29026.956599999998,6.125504112243651,45.13618677042802
pstA,296,32321.410899999995,9.941040992736816,60.810810810810814
pstC,319,34120.597299999994,5.8945104598999025,64.89028213166145
pstS,346,37023.429,8.386063575744632,46.53179190751445
glmS,609,66893.53169999999,5.56274127960205,46.79802955665024
glmU,456,49189.4964,6.086910438537596,44.29824561403509
atpC,139,15068.094299999999,5.455258750915527,47.482014388489205
atpD,460,50324.8256,4.902101707458496,46.73913043478261
atpG,287,31577.073599999996,8.838953971862793,46.34146341463415
atpA,513,55221.4083,5.796406364440918,47.368421052631575
atpH,177,19332.013,4.944730949401855,50.282485875706215
atpF,156,17231.682699999998,6.018760490417479,50.0
atpE,79,8256.0356,4.436874580383301,70.88607594936708
atpB,271,30302.8738,6.361783790588378,62.36162361623616
atpI,126,13631.5484,11.603680610656738,69.84126984126983
rsmG,207,23398.7629,6.072700691223144,49.75845410628019
mnmG,629,69520.4379,6.195416069030761,46.42289348171701
mioC,147,15807.456,4.3023366928100595,44.89795918367347
asnC,152,16887.473599999998,6.286358451843263,48.68421052631579
asnA,330,36650.101,5.452644157409667,44.84848484848485
viaA,483,55906.6952,6.086683082580565,46.58385093167702
ravA,498,56388.081699999995,6.059002494812011,46.98795180722892
kup,622,69293.29089999999,9.106175422668457,58.038585209003216
rbsD,139,15292.332499999999,5.929239082336425,41.726618705035975
rbsA,501,55040.9799,5.837216758728027,45.10978043912176
rbsC,321,33451.4119,9.810943794250488,58.56697819314641
rbsB,296,30950.103299999995,6.849234962463378,48.310810810810814
rbsK,309,32290.108599999996,4.986621284484862,49.19093851132686
rbsR,330,36593.4638,5.328678321838378,46.666666666666664
hsrA,475,51461.042499999996,10.394060325622558,58.526315789473685
yieP,230,26075.7595,5.753095054626464,50.0
hdfR,279,31713.7344,7.239320945739748,45.16129032258064
maoP,112,13133.4172,6.101915931701659,35.714285714285715
yifB,506,55145.67199999999,7.277346229553221,46.837944664031625
ilvL,32,3231.0567,10.859908866882325,68.75
ilvX,16,1910.1408000000001,10.859908866882325,25.0
ilvM,87,9703.0554,8.93900890350342,45.97701149425287
ilvE,309,34093.2439,5.539892005920408,46.92556634304207
ilvD,616,65530.87409999999,5.586897850036621,44.48051948051948
ilvA,514,56194.5798,5.571153450012206,49.221789883268485
ilvY,297,33171.9324,6.396114540100098,49.158249158249156
ilvC,491,54068.4274,5.2037462234497065,46.84317718940937
ppiC,93,10231.8995,9.230534934997557,47.31182795698925
rep,673,77023.2946,6.76892147064209,44.42793462109955
gpp,494,54870.5027,5.946177101135253,47.77327935222672
rhlB,421,47125.3502,7.289850807189941,46.080760095011875
trxA,109,11806.481899999999,4.6739500045776365,49.54128440366973
rhoL,33,3750.1657999999998,10.793957710266113,30.303030303030305
rho,419,47003.666099999995,6.750562477111817,44.868735083532215
wecA,367,40924.6897,10.014277076721193,60.49046321525886
wzzE,348,39488.6547,6.247366905212403,49.42528735632184
wecB,376,42212.028,5.924919319152831,48.138297872340424
wecC,420,45838.205,5.223071479797362,50.476190476190474
rffG,355,39753.3569,5.627765083312987,46.76056338028169
rffH,293,32733.990799999996,5.316628456115722,47.098976109215016
rffC,224,24188.0062,6.7972841262817365,52.23214285714286
wecE,376,41900.5557,5.758892631530761,48.93617021276596
wzxE,416,44959.082299999995,9.873413658142091,62.5
wecF,359,40639.0922,7.150481605529785,48.74651810584958
wzyE,450,51516.619199999994,9.66911334991455,62.22222222222222
rffM,246,27927.8424,9.562289237976074,47.5609756097561
thrP,461,50398.4522,9.496338081359863,62.25596529284165
aslB,411,46512.655,6.484101295471191,47.688564476885645
aslA,551,60716.8859,5.934695625305175,46.27949183303085
hemY,398,45244.477,8.524670600891113,48.24120603015075
hemX,393,42962.491799999996,4.675768852233887,44.274809160305345
hemD,246,27797.6068,5.984770774841309,49.1869918699187
hemC,313,33851.4377,5.311626625061035,48.242811501597444
cyaA,848,97566.7948,5.816186332702637,46.58018867924528
cyaY,106,12231.2657,4.240666389465332,36.79245283018868
yzcX,161,17341.810999999998,7.617698097229005,50.31055900621118
lptM,67,7177.1293000000005,8.889303779602052,46.26865671641791
dapF,274,30208.231200000002,5.8555757522583,47.81021897810219
yigA,235,26728.4657,6.058888816833496,50.638297872340424
xerC,298,33867.3433,9.40150508880615,44.966442953020135
yigB,238,27121.509299999998,5.985396003723144,47.89915966386555
uvrD,720,81988.9427,5.857224082946778,44.166666666666664
yigE,254,27907.9954,8.953836631774902,51.181102362204726
ysgD,18,2122.38,8.745345878601075,44.44444444444444
corA,316,36589.265,4.635754203796386,49.36708860759494
yigF,126,14549.0132,9.607481575012208,57.936507936507944
yigG,126,14408.029199999999,8.90587215423584,57.936507936507944
rarD,296,33282.6683,9.587431907653805,64.52702702702703
yigI,155,17162.587699999996,6.423283576965332,49.03225806451613
pldA,289,33162.7137,5.154409980773924,47.75086505190311
recQ,609,68330.6887,6.96120777130127,46.4696223316913
rhtC,206,22473.8321,10.012536430358885,60.679611650485434
rhtB,206,22426.493,10.620344352722167,59.70873786407766
pldB,340,38977.7818,7.305822563171388,48.23529411764706
yigL,266,29707.394200000002,5.228414344787596,46.2406015037594
bioP,299,33694.483,9.645002174377442,61.20401337792642
metR,317,35628.587900000006,8.2972261428833,49.21135646687697
metE,753,84672.4709,5.609406089782715,48.33997343957503
ysgA,271,29424.847199999997,5.568993568420409,50.55350553505535
udp,253,27158.7802,5.812889671325684,46.6403162055336
rmuC,475,54731.73989999999,5.27274875640869,42.31578947368421
ubiE,251,28072.889199999998,7.771333885192871,46.613545816733065
ubiJ,201,22152.322099999998,5.823291206359863,51.741293532338304
ubiB,546,63201.966100000005,9.002252388000489,52.38095238095239
tatA,89,9663.8612,5.729450035095215,38.20224719101123
tatB,171,18388.5728,5.133891105651855,47.368421052631575
tatC,258,28875.9493,5.285082817077636,62.4031007751938
tatD,260,28973.621199999998,5.175440406799315,48.07692307692308
rfaH,162,18340.0154,8.550457954406738,49.382716049382715
ubiD,497,55603.0895,5.309523582458495,49.094567404426556
fre,233,26241.686799999996,5.291050910949706,48.497854077253216
fadA,387,40875.802899999995,6.3113676071167,50.129198966408275
fadB,729,79592.9534,5.837557792663574,50.48010973936899
pepQ,443,50175.559799999995,5.602358055114746,50.56433408577878
yigZ,204,21756.6283,5.38580150604248,49.01960784313725
trkH,483,52959.081300000005,9.188823890686034,58.59213250517599
hemG,181,21193.981499999998,9.678074455261232,45.85635359116022
mobB,175,19363.153000000002,5.336522102355956,48.57142857142857
mobA,194,21610.5562,5.8864961624145495,50.0
yihD,89,10272.7863,5.1790781021118155,46.06741573033708
srkA,328,38119.845499999996,4.993100929260252,50.609756097560975
dsbA,208,23104.2622,5.94572238922119,49.519230769230774
yihF,476,52636.235,5.3966577529907225,45.168067226890756
yihG,310,36288.5833,9.663826942443851,50.645161290322584
polA,928,103116.8622,5.39540729522705,48.814655172413794
spfP,15,1725.0576999999998,5.060625648498534,66.66666666666666
yihA,210,23542.569499999998,7.054537391662596,43.333333333333336
yihI,169,19059.0027,6.369513893127441,30.17751479289941
hemN,457,52728.41249999999,5.700405311584473,46.17067833698031
yshB,36,3618.2032,4.352013969421387,58.333333333333336
glnG,469,52254.108499999995,6.045133781433106,46.908315565031984
glnL,349,38555.6412,5.398192405700684,47.56446991404012
glnA,469,51903.1659,5.26365451812744,47.33475479744136
bipA,607,67322.5903,5.1603212356567365,43.163097199341024
yihL,236,26938.4478,6.469436836242674,44.91525423728814
yihM,326,36941.3869,5.119340324401855,46.012269938650306
yihN,421,46334.7463,9.195979881286618,58.90736342042755
ompL,230,27199.938199999997,5.804704856872559,43.47826086956522
yihO,467,51573.5775,8.90097255706787,57.17344753747323
yihP,461,50981.5014,9.173673820495605,56.399132321041215
yihQ,678,77274.0604,5.060966682434081,45.87020648967551
yihR,308,34009.523,6.0736101150512685,49.35064935064935
yihS,413,47432.0598,5.7137056350708,48.6682808716707
yihT,292,31982.6902,5.7395105361938485,51.369863013698634
yihU,298,31157.8234,5.857508277893066,52.68456375838926
yihV,298,31727.293899999997,4.912787437438964,46.644295302013425
csqR,261,28506.974100000003,5.601448631286621,47.12643678160919
yihX,199,22731.5213,5.175781440734862,48.743718592964825
yihY,290,32838.4796,8.999673652648926,62.06896551724138
dtd,145,15949.8809,4.776146507263183,44.13793103448276
fabY,329,37093.8883,5.921565818786621,45.8966565349544
yiiE,72,8407.636299999998,9.912030220031735,37.5
yiiF,72,8442.3839,4.559703636169434,40.27777777777778
fdhE,309,34746.335900000005,5.033115577697754,48.54368932038835
fdoI,211,24606.0591,10.209616279602049,61.137440758293835
fdoH,300,33100.0478,5.1662324905395485,42.333333333333336
fdoG,195,21368.0915,8.928307151794435,43.58974358974359
fdhD,277,30527.599599999998,6.017396354675292,44.04332129963899
yiiG,351,39293.8677,5.005264472961425,46.438746438746435
frvR,582,65998.92330000001,5.9705610275268555,48.45360824742268
frvX,356,38732.9807,5.573142814636229,45.50561797752809
frvB,483,51119.8343,8.763848304748535,59.62732919254658
frvA,148,16093.322799999998,6.490410423278808,43.24324324324324
rhaM,104,12264.7587,5.2583116531372065,51.92307692307693
rhaD,274,30145.137600000002,5.543472862243651,48.175182481751825
rhaA,419,47198.8751,5.478278541564941,46.77804295942721
rhaB,489,54068.4265,5.023452949523925,45.194274028629856
rhaS,278,32314.927700000004,6.166655540466309,42.44604316546763
rhaR,282,32340.197200000002,6.22559757232666,43.97163120567376
rhaT,344,37319.374299999996,9.550040245056149,60.46511627906976
sodA,206,23096.799899999998,6.444314002990722,48.05825242718447
kdgT,327,33668.8736,9.097536659240724,59.9388379204893
yiiM,224,25342.4202,5.7087606430053714,47.32142857142857
cpxA,457,51623.6223,5.614805793762207,47.921225382932164
cpxR,232,26311.7987,5.392679023742676,43.96551724137931
cpxP,166,18965.0533,6.379347038269043,37.95180722891566
fieF,300,32926.8736,6.117774009704589,54.333333333333336
pfkA,320,34841.6643,5.470150566101075,45.9375
sbp,329,36658.8275,6.624152565002441,45.2887537993921
cdh,251,28450.435499999996,8.679717063903809,47.410358565737056
tpiA,255,26971.5025,5.637143516540527,49.80392156862745
yiiQ,199,21762.687,9.00076961517334,45.7286432160804
yiiR,146,16541.440300000002,9.858843803405762,56.849315068493155
yiiS,99,10776.110999999999,4.549245262145996,42.42424242424242
uspD,142,16292.849600000001,6.367751884460449,47.88732394366197
fpr,248,27750.610099999998,6.174385643005371,47.983870967741936
glpX,336,35851.924499999994,5.325097465515137,47.32142857142857
glpK,502,56230.1095,5.3648279190063475,45.0199203187251
glpF,281,29779.630899999996,6.184900856018066,58.718861209964416
zapB,81,9634.702299999999,4.6895238876342775,34.5679012345679
rraA,161,17360.1521,4.071399879455567,45.962732919254655
menA,308,33593.5731,9.180700874328615,58.44155844155844
hslU,443,49593.2273,5.23898639678955,44.46952595936794
hslV,176,19060.552799999998,5.969367408752441,47.159090909090914
ftsN,319,35760.739299999994,10.169903755187985,38.557993730407524
cytR,341,37787.3228,6.025353813171387,48.09384164222874
priA,732,81653.9012,9.051570701599118,48.90710382513661
rpmE,70,7870.9886,9.46100940704346,32.857142857142854
yiiX,202,23139.3499,9.559646034240721,47.02970297029702
metJ,105,12140.612799999999,5.3979082107543945,41.904761904761905
metB,386,41549.8972,6.010461997985838,47.92746113989637
metL,810,88886.5957,5.342831230163574,46.913580246913575
metF,296,33102.3431,6.003584480285644,47.2972972972973
katG,726,80022.7992,5.138608741760252,46.41873278236915
yijE,301,32865.1507,10.140699577331542,64.45182724252491
yijF,205,22954.7469,8.96660137176514,46.34146341463415
gldA,367,38711.74709999999,4.81337604522705,51.49863760217984
fsaB,220,23554.9463,5.042607688903809,52.27272727272727
ptsA,833,91772.58439999999,5.2726350784301745,46.93877551020408
frwC,359,37085.92049999999,6.881348991394043,59.610027855153206
frwB,106,11247.841,5.3418081283569325,49.056603773584904
pflD,765,85958.73319999999,5.618443489074706,45.751633986928105
pflC,292,32429.311899999997,8.029231071472168,46.23287671232877
frwD,113,12636.5108,5.610599708557129,50.442477876106196
yijO,283,32148.9937,8.341451454162598,46.28975265017668
eptC,577,66609.0241,6.877711296081543,50.08665511265165
ppc,883,99061.4335,5.516815376281736,47.56511891279728
argE,383,42346.845100000006,5.5377321243286115,47.51958224543081
argC,334,35951.6921,5.58195285797119,51.796407185628745
argB,258,27159.2235,5.383812141418457,50.3875968992248
argH,457,50317.6366,5.108427238464355,46.389496717724285
oxyR,305,34275.5646,5.959477424621583,50.1639344262295
sthA,466,51559.803199999995,6.083556938171386,44.4206008583691
fabR,234,26553.0172,8.918701362609863,47.008547008547005
yijD,119,13023.354899999998,9.442378044128418,60.50420168067227
trmA,366,41966.4755,5.706657600402832,47.26775956284153
btuB,614,68406.2387,5.226027107238767,41.36807817589577
murI,285,31001.5805,5.241600990295409,54.385964912280706
murB,342,37850.56909999999,5.778899955749511,46.783625730994146
birA,321,35311.5637,7.761557579040528,48.598130841121495
coaA,316,36359.3127,6.324724769592286,48.41772151898734
tufB,394,43313.065599999994,5.297019004821778,44.923857868020306
secE,127,13643.2425,10.553619575500488,60.629921259842526
nusG,181,20531.274999999998,6.339105033874512,45.85635359116022
rplK,142,14875.214800000002,9.640618324279785,49.29577464788733
rplA,234,24729.3419,9.644228553771974,47.43589743589743
rplJ,165,17711.386,9.03783893585205,53.333333333333336
rplL,121,12295.0526,4.602503395080566,54.54545454545454
rpoB,1342,150630.5506,5.147987174987792,43.44262295081967
rpoC,1407,155126.3683,6.685936546325684,45.06041222459133
yjaZ,179,21130.7929,9.29990291595459,43.575418994413404
thiH,377,43319.6251,6.569928169250488,45.62334217506631
thiG,256,26895.7856,5.358234596252441,54.296875
thiS,66,7311.2128,4.373328590393067,48.484848484848484
thiF,251,26969.489899999997,4.692365837097167,45.81673306772908
thiE,211,23014.9878,5.539209938049315,54.02843601895735
thiC,631,70849.5592,5.698245429992675,44.849445324881145
rsd,158,18242.6201,5.649761772155761,48.10126582278481
nudC,257,29688.6063,5.517554283142089,48.249027237354085
hemE,354,39247.675599999995,5.882290077209471,50.0
nfi,223,24672.2982,8.426227378845216,53.36322869955157
yjaG,196,22612.4048,4.445684623718263,45.40816326530612
hupA,90,9534.8632,9.572410774230956,44.44444444444444
yjaH,231,26285.0771,6.487113761901855,41.125541125541126
zraP,141,15199.235,9.166259956359863,45.39007092198582
zraS,465,51031.18089999999,8.7793851852417,48.60215053763441
zraR,441,48393.965,5.4255887985229485,48.52607709750567
purD,429,45939.8369,4.9566671371459945,48.25174825174825
purH,529,57328.5567,5.526023292541503,47.25897920604915
yjaA,127,14446.643000000002,9.153753089904786,49.60629921259843
yjaB,147,16446.5008,4.848161506652831,48.29931972789115
metA,309,35726.83989999999,5.056078529357909,49.19093851132686
aceB,533,60272.853599999995,5.385858345031737,47.091932457786115
aceA,434,47520.9986,5.161344337463377,47.465437788018434
aceK,578,67697.7604,6.051101875305175,49.48096885813148
arpA,728,82597.2784,8.440217018127445,46.15384615384615
iclR,274,29738.9527,7.855424308776856,47.08029197080292
metH,1227,135963.3666,4.970308494567871,47.26976365118175
yjbB,543,59434.2187,7.811908149719238,54.14364640883977
pepE,229,24569.952899999997,5.670962715148925,51.09170305676856
rluF,290,32476.170599999998,9.684392356872557,39.6551724137931
yjbD,90,10531.9469,10.181121253967284,35.55555555555556
lysC,449,48531.1434,5.024987602233887,49.44320712694877
pgi,549,61529.003699999994,5.853472709655762,45.90163934426229
yjbE,80,7386.000499999999,5.8228364944458,43.75
yjbF,212,23722.4813,4.92694034576416,44.81132075471698
yjbG,245,26280.496300000003,6.741297721862794,50.204081632653065
yjbH,698,78489.76550000001,6.062526512145996,43.98280802292264
yjbT,92,10048.6275,9.512841987609864,48.91304347826087
psiE,136,15596.5694,8.582240867614747,61.029411764705884
xylE,491,53607.408200000005,8.353893852233888,57.23014256619145
malG,296,32225.0092,9.013598823547362,64.1891891891892
malF,514,57012.692500000005,8.477286338806152,54.474708171206224
malE,396,43387.0886,5.534321784973144,50.0
malK,371,40989.968,6.227586936950684,49.056603773584904
lamB,446,49911.6431,4.806725883483887,43.04932735426009
malM,306,31943.103900000002,7.719951438903809,49.34640522875817
ubiC,165,18776.686999999998,7.759852409362794,49.09090909090909
ubiA,290,32511.3528,9.07993679046631,63.44827586206897
plsB,807,91380.3649,8.512163734436037,49.93804213135068
